order_id,product_id,supplier_id
1389513,21903,78956
1389833,20082,67914
1389833,21903,41638
1389833,7781,41638
1389833,24841,45421
1389833,21137,41638
1389833,14858,45421
1389833,37797,41638
1389833,47209,24734
1390731,29565,98308
1390731,27044,49563
1390731,15399,67914
1390731,44632,36353
1390731,14947,41638
1390731,35221,41638
1390731,21709,67914
1390731,20119,67914
1390731,42710,98630
1390731,26728,45421
1391123,18309,55753
1391123,25450,78956
1392272,24838,67914
1392272,3957,45421
1392272,22935,18686
1392272,16759,45421
1392272,44359,41638
1392272,34126,41638
1392272,39812,45421
1392272,9366,68296
1392272,35734,45421
1392272,21137,98959
1392272,27104,41638
1392272,12357,32680
1392272,36994,67914
1392440,19677,32680
1392440,47766,98630
1392440,5212,45421
1392440,24852,95789
1392440,42992,89963
1392440,44479,45421
1392440,23716,67914
1392440,47626,85806
1392440,8518,41638
1392440,16759,45421
1392440,17122,41638
1392440,27065,41638
1392440,10121,67914
1392440,5785,67914
1392440,11182,41638
1392440,17871,41638
1392441,37496,13885
1392441,18150,98908
1392441,36856,98959
1392441,31683,13885
1392441,1848,98959
1392441,44116,98959
1392441,25197,55753
1392441,9663,98959
1392441,31915,12359
1392441,5918,18882
1392441,30353,12359
1392441,5612,12359
1392441,41844,92319
1392441,18451,12359
1392441,41665,94200
1392441,45815,12359
1392441,46692,45421
1392441,23594,13885
1392441,24838,28300
1392441,30391,55753
1392441,35898,94800
1392441,32638,13885
1392441,31506,55753
1392441,40088,55753
1392441,20607,92319
1392441,37203,32680
1392441,30183,92990
1392441,13194,98959
1392921,9932,41638
1392921,5782,41638
1392921,33234,41638
1392921,22571,92258
1392921,28829,67914
1392921,25495,41638
1392921,30975,41638
1392921,43967,67914
1392921,47624,41638
1392921,36307,67914
1392921,26010,45421
1392921,30336,95789
1392921,31612,83351
1392921,42384,41638
1392921,21278,85806
1393688,36651,37295
1393688,5194,36353
1393688,22227,18945
1393688,5575,67415
1395571,22897,49563
1395571,10326,92568
1395617,2960,49563
1395617,28476,98308
1395872,37215,49563
1395872,13574,53085
1395872,2056,53085
1395872,19805,43215
1395872,19863,53085
1395872,41165,86116
1395872,27356,31241
1395872,22395,98308
1395872,38723,92568
1395872,27415,53085
1395872,35042,49563
1395872,14197,86116
1395872,6281,98308
1395872,24908,49563
1395872,8744,98308
1395872,4920,53085
1395872,1181,53085
1395872,33152,53085
1395872,15088,86116
1395872,15464,49563
1395872,17251,29192
1395872,2556,92568
1395872,49481,49563
1395872,11463,88114
1395872,12087,53085
1395872,28993,42516
1397098,13708,13885
1397098,9839,55753
1397098,3952,98959
1397098,16759,66872
1397098,21938,78956
1397098,30391,97775
1397098,40706,94200
1397098,19057,31241
1397098,35951,98959
1397098,30489,78956
1397098,26209,19494
1397098,41527,98630
1397098,11422,13885
1397098,47766,86116
1397098,28100,13885
1397098,31717,18945
1397098,31183,68553
1398086,25256,41638
1398086,28204,91187
1398086,10902,41638
1398086,47877,73022
1398086,15844,41638
1398086,29327,55753
1398086,48423,73103
1398086,15359,41638
1398086,23405,45421
1398086,14901,61375
1398086,36186,41638
1399060,39131,41638
1399060,46470,41638
1399060,37067,24734
1399060,22849,96685
1399060,48745,55753
1399060,35211,67914
1399060,48186,34067
1399060,3977,41638
1399352,12442,42516
1399352,11819,53085
1403288,36011,45421
1403288,27845,67914
1403288,24852,67914
1403288,14996,45421
1403288,34969,30421
1403288,21903,34067
1403288,41220,67914
1403288,14218,97775
1403288,22504,67914
1403288,45535,45421
1403288,2838,67914
1403288,18382,41638
1403288,35819,67914
1403288,28597,22913
1403288,48017,41638
1403740,26165,98908
1404086,9175,32959
1404086,22294,94800
1404086,44177,46187
1404086,38041,62179
1404086,21635,92990
1404086,32242,37295
1404086,37229,35201
1404086,21087,16594
1404086,49227,94800
1404086,29731,32680
1404545,5918,98959
1404545,27966,49563
1404545,13176,98308
1404545,30233,22913
1404545,25005,86116
1404545,31915,58241
1404545,49175,53085
1404545,22292,41638
1404545,21903,53085
1404545,12138,86116
1404545,27845,49563
1404545,38689,86116
1404545,42265,78751
1405149,31215,13885
1405149,40198,98959
1405149,31683,12359
1405257,31912,98908
1405257,17313,16594
1405257,33147,16594
1405257,9839,10279
1405330,21616,92990
1405330,35221,16594
1405330,22963,94800
1405330,13830,32680
1405330,30489,92990
1405330,35167,92990
1405998,26915,13885
1405998,24852,98959
1405998,38689,13885
1405998,47209,78956
1405998,26209,12359
1405998,19508,98959
1405998,4163,78956
1405998,31506,98959
1405998,17794,94200
1405998,45066,98959
1405998,2716,91187
1406888,34680,22913
1406888,24852,94200
1406888,45862,55698
1406888,1110,12359
1406888,21115,95789
1406888,11678,13885
1406888,41588,94200
1406888,11777,21576
1406888,26209,55753
1406888,46031,12359
1406888,8590,13885
1408873,35417,58241
1408873,33198,37295
1408873,22935,94800
1409183,22935,67415
1409183,4796,18686
1409183,5025,83123
1409183,10749,16084
1409183,37687,36353
1409183,34358,32959
1409183,24852,36353
1409183,5450,45650
1409183,27966,67415
1409183,9839,36353
1409183,31194,18882
1409183,7835,95789
1409183,24009,32959
1409183,31766,67415
1409183,13031,18882
1409183,4428,16084
1409183,31612,18882
1409183,42947,67415
1409183,49026,18882
1409183,31635,16084
1409183,48301,36353
1409183,9881,55753
1409183,18382,98908
1409183,27044,24734
1409183,41544,36353
1409183,16456,53301
1409183,20127,32959
1409183,15630,67415
1409183,10006,16084
1409183,31555,82073
1409183,47044,53085
1409183,44422,78751
1409183,40725,23124
1409734,21709,98908
1409734,39732,16594
1409734,38399,98908
1409734,24519,92990
1409734,5025,92990
1409734,28993,16594
1409734,890,98908
1409734,47626,32680
1409734,17328,62674
1409734,5077,32680
1409734,38739,53085
1409734,16953,78956
1409734,32747,92990
1409734,29993,98908
1409734,5296,36353
1409854,27271,36353
1409854,18434,32959
1409854,12596,16594
1409854,1463,67415
1409854,37646,16084
1409854,4957,60880
1409854,2344,78751
1409854,17915,32959
1409854,23047,18882
1409854,35980,16084
1409854,32052,60880
1409854,22825,60880
1409854,40449,92568
1409854,30489,67415
1409854,27521,92319
1409854,11005,18882
1409854,27966,18882
1409854,3142,67415
1409854,2962,67415
1409854,31717,16084
1409854,47766,18882
1409854,18362,16084
1409854,28420,32680
1409854,13176,32959
1409854,37067,60880
1410397,46667,67415
1410397,37892,41638
1410397,44071,41638
1410397,17795,15485
1410397,45007,45421
1410397,12703,45421
1410397,45,67914
1410397,30482,41638
1410397,19125,45421
1410397,21903,41638
1410397,49683,41638
1410397,16768,68296
1410815,28918,45421
1410815,34497,43215
1410815,39349,73103
1410815,4920,68641
1410815,21461,86116
1410815,9324,67914
1411181,23729,36353
1411181,24852,18945
1411181,207,16084
1412215,10749,43215
1412215,29126,67914
1412215,5876,41638
1412215,36082,67914
1412215,8277,67914
1412215,9839,45421
1412215,26914,45421
1412215,22935,83351
1412215,31912,41638
1412215,4446,45421
1412215,25629,83123
1412215,15028,67914
1412215,39732,41638
1412215,17794,67914
1412429,46149,92568
1412429,11759,16594
1413637,32387,32680
1413637,41720,16594
1413637,43789,98908
1413637,44306,92990
1413637,27695,32959
1413637,27744,16594
1413637,26915,32680
1413637,4462,83351
1413637,25424,37295
1413637,16273,32680
1413637,8277,98908
1413637,2116,16594
1413637,27156,16594
1413637,37570,16594
1413637,37511,17642
1413637,35140,92990
1413637,35425,92990
1415782,25890,98908
1415782,7806,32680
1415782,32579,36353
1415782,18205,92990
1415782,38557,94800
1415782,27966,94800
1415782,46979,86116
1415782,47144,37295
1415782,38650,94800
1415782,39877,98908
1415782,19057,37295
1415782,18857,16594
1415782,35448,92990
1415782,16965,32680
1415782,40002,94800
1415782,1496,37295
1415956,32904,19494
1415956,38456,58241
1415956,49683,78956
1415956,49235,78751
1415956,3880,70687
1415956,47766,98959
1415956,15572,29192
1415956,40706,98959
1415956,4210,61375
1415956,8859,94200
1415956,39947,55753
1415956,48785,64112
1416481,7069,21576
1416481,24852,55698
1416481,31683,53085
1416481,35507,49563
1416481,6178,86116
1416481,46347,42516
1416481,42360,53085
1416481,11422,42516
1416481,39475,98308
1416481,23106,49563
1416481,2639,78681
1416481,32303,86116
1416481,49644,42516
1416481,6187,53085
1416481,20137,45650
1416481,30839,95789
1416669,31215,36353
1416669,44042,32959
1416669,24852,16084
1416669,10722,36353
1416669,25232,67415
1416669,36130,36353
1416669,1073,32959
1416669,5785,18882
1416669,8352,73103
1416669,12481,18882
1416669,21252,31241
1416669,36189,36353
1416669,26209,16084
1416669,47626,36353
1416669,1695,15485
1416669,28983,95789
1416669,19068,45650
1416669,46802,74595
1416669,17951,16084
1416669,41414,50184
1417040,33642,37295
1417040,8903,89963
1417040,29672,32680
1417040,812,16594
1417040,12471,98908
1417040,34666,92990
1417040,9550,37295
1417043,35887,94200
1417043,14161,78956
1417043,8571,62674
1417043,8048,12359
1417043,9434,78956
1417043,16797,13885
1417043,21288,13885
1417278,13176,49563
1417278,30776,49563
1417278,9421,86116
1417278,48857,42516
1417278,47209,86116
1417278,21903,49563
1417278,49235,49563
1417278,19173,98308
1417278,3957,48170
1417278,3599,29192
1417278,44471,15485
1417278,28842,18686
1417278,46906,49563
1417278,35169,92568
1417278,48825,53085
1417278,24838,86116
1417278,42265,86116
1417278,27966,53085
1417278,21137,53085
1417278,48679,86116
1417278,27663,49563
1417278,1577,42516
1417278,21386,74419
1417278,42342,53085
1417278,47229,49563
1417278,5194,92568
1417278,44910,53085
1417278,2611,49563
1417278,25647,98308
1417278,3835,98308
1417278,46202,86116
1417278,45747,53085
1417278,19019,53085
1417278,22950,98308
1417278,204,98308
1417278,35696,16084
1417278,2154,92568
1417278,4634,86116
1417278,28380,86116
1417278,40063,42516
1417278,41259,22434
1417278,21847,42516
1417278,49113,60880
1417278,8021,49563
1417278,16625,92258
1417278,17524,42516
1418305,40136,94800
1418305,33808,44540
1418305,33682,53085
1418305,29921,53085
1418305,46226,92568
1418305,47209,49290
1418305,42887,92568
1418305,28419,86116
1418305,31066,49563
1418305,13163,49563
1418305,23764,92568
1418944,23375,41638
1418944,20144,92319
1418944,28553,41638
1418944,46906,45421
1418944,2748,41638
1418944,15606,15485
1418944,13176,41638
1418944,20042,67914
1420448,35108,46187
1420448,4210,36353
1420448,45007,55045
1420448,22935,29192
1420448,10132,45421
1420448,12576,62674
1420448,39947,18882
1421216,30450,13885
1421444,44625,32680
1421444,25965,32959
1421444,15025,73022
1421444,24852,67415
1421444,6774,67415
1421444,35628,68296
1421444,32016,18882
1421444,45774,49290
1421444,21903,18882
1421444,33787,70687
1421444,21137,18882
1421444,37646,36353
1421444,27966,60880
1421444,9583,36353
1421444,40386,18686
1422490,37553,42516
1422490,14126,55045
1422691,46870,16084
1422691,15237,67415
1422691,33129,60880
1422691,35079,67415
1422691,47941,18882
1422691,7175,74595
1422691,24117,49563
1422691,41351,66872
1422691,30340,32959
1422691,15424,18882
1423791,23544,67415
1423791,12212,16084
1423791,6550,18882
1423791,36318,36353
1423791,25994,16084
1423791,24485,18882
1423791,11777,60880
1423791,12827,16084
1423791,34637,68850
1424938,20119,95223
1424938,42648,92568
1424938,6031,53085
1427365,35628,78956
1427365,8012,78956
1427365,4533,55753
1427365,13517,55753
1427365,43629,91187
1427365,29094,10279
1427365,21783,78956
1427365,38003,12359
1427365,17794,94200
1427365,29640,78956
1427365,22929,55753
1427365,41699,12359
1427365,18281,98959
1427365,5646,13885
1427365,32665,78956
1427365,41601,94200
1427365,18792,78956
1427365,14381,78956
1427365,31915,98959
1430071,6934,32680
1430071,31951,94800
1430071,2581,28300
1430071,18848,44540
1430071,25464,98959
1430544,12341,73022
1430544,13535,37295
1430544,6901,92990
1430544,9067,16594
1430705,21174,13885
1430705,26315,94200
1430705,26369,78956
1430705,21903,13885
1430705,42585,55753
1430705,44632,51841
1430705,10749,78956
1430705,8518,98959
1430705,8424,13885
1430705,45007,12359
1430705,35921,94200
1430705,9957,12359
1431633,17766,37295
1431633,22545,16594
1431633,45437,32680
1431633,18200,92990
1431633,13380,45421
1431633,24010,68553
1431633,46709,92990
1431633,19057,32680
1431633,13176,74419
1431633,27156,37295
1431633,16363,48170
1431633,21344,16594
1431633,5785,94800
1431633,7948,98908
1431633,31343,16594
1431633,18105,62674
1431633,10306,98308
1431633,32781,73022
1431633,19376,18686
1431633,17224,30421
1431633,44948,32680
1431633,19275,53085
1431633,10863,37295
1431633,41198,49563
1432666,47626,49563
1432666,1213,49563
1432666,24852,49563
1432666,40354,86116
1432666,31818,98308
1432666,37417,97185
1432666,3682,42516
1435403,44635,41638
1435403,17008,45421
1435403,33326,88114
1435403,34713,45421
1435403,2015,94200
1435403,18327,41638
1435403,1543,41638
1435403,23634,67914
1435403,38154,41638
1435886,36066,67415
1435886,38263,10279
1435886,925,18882
1435886,21100,36353
1436723,43920,41638
1436723,42736,41638
1436723,44987,41638
1436723,47626,67914
1436723,4799,15504
1436723,34126,45421
1436723,5332,18882
1436723,30958,41638
1436838,4605,67415
1436838,44819,16084
1436838,23734,36353
1436838,8518,18882
1436838,39162,60880
1436838,15887,67415
1438109,19660,53085
1438109,30776,92990
1438109,17158,94800
1438109,20738,92990
1438109,46561,98959
1438109,3648,70687
1438109,22220,92258
1438109,45603,32680
1438109,8535,97775
1438109,5433,16594
1438109,35161,18686
1438109,48398,31241
1438423,29503,94800
1438423,6427,92990
1438423,37465,92990
1438423,2097,16594
1438423,43879,16594
1438423,6716,62179
1438423,29659,94800
1438423,1512,32680
1438423,21306,37295
1439424,3843,63006
1439514,34358,98308
1439514,14992,49563
1439514,12606,30421
1439514,11140,42516
1439514,41273,49563
1439514,17794,68641
1439514,21077,98308
1439514,31562,42516
1439514,39968,86116
1439514,35883,92568
1439514,30391,53085
1439514,49075,16594
1439514,3098,42516
1439514,4957,15504
1439514,261,98308
1439707,22025,86116
1439707,24852,42516
1439707,6774,16084
1439707,1090,12359
1439707,8424,98308
1440983,29447,98908
1440983,13176,37295
1440983,27966,32680
1440983,33787,92990
1440983,33754,15485
1440983,47209,16594
1440983,8174,17642
1440983,27811,96685
1440983,22281,44540
1440983,39964,92319
1440983,46516,37295
1440983,24160,37295
1440983,39040,51841
1440983,3952,94200
1440983,25195,46187
1440983,3999,37295
1440983,42265,89963
1440983,260,37295
1441408,24852,98959
1441408,42585,35201
1441408,21019,35201
1441408,23594,13885
1441408,11353,98959
1441408,1234,55753
1441408,29987,55753
1441408,22559,55045
1441408,32652,32959
1441412,7156,37295
1441412,22031,98308
1441412,32864,37295
1441412,44987,32680
1441412,28071,32680
1441412,40706,92990
1441412,37306,92990
1441412,5450,91187
1441412,49131,70687
1441412,28715,73103
1441412,16797,98908
1441412,15273,94800
1441412,22260,16594
1441412,16521,92990
1441412,35140,98908
1441412,38159,92990
1441412,8277,31241
1441412,23537,16594
1441412,36695,98908
1441412,890,37295
1444333,9372,67415
1444333,36485,15485
1444333,14732,18882
1444333,18389,64112
1444333,38289,18882
1444333,16560,60880
1444333,49583,20329
1444333,26080,67415
1444333,3951,67415
1444333,42345,60880
1444333,8186,68553
1444333,47049,32959
1444333,42085,32959
1444333,18243,60880
1444355,5785,68296
1444355,27966,18882
1444355,13176,45650
1444355,44008,36353
1444355,34243,32959
1444355,47672,16084
1444355,32134,82073
1444355,1947,60880
1444355,21513,32959
1444355,26209,16084
1444355,27104,95789
1444355,36036,55753
1444355,21616,67415
1444355,47823,58241
1444355,16759,67415
1444355,40706,63006
1444355,43122,36353
1444355,46667,16084
1444355,36082,60880
1444355,17948,18882
1444355,40545,18882
1444355,34584,36353
1444355,45013,75849
1444355,15995,60880
1444355,25659,60880
1445911,17948,78956
1445911,13176,92568
1445911,24489,94200
1445911,40706,55753
1445911,26604,78956
1445911,36389,12359
1445911,10243,98959
1445911,21137,98959
1445911,14355,12359
1445911,34243,98959
1445911,26940,49563
1447765,24852,15485
1447765,12606,74419
1447765,28071,53085
1447765,19934,67415
1447765,43352,32959
1447765,38979,32959
1447765,16589,49939
1447765,31528,60880
1447765,9521,32959
1447765,47537,18882
1447810,42637,18882
1447810,4472,16084
1447810,48220,68641
1447810,38312,60880
1447810,7515,43215
1447810,4350,60880
1447810,7870,48170
1447810,31772,85171
1447810,26856,36353
1447810,21137,16084
1447810,39619,67415
1447810,19478,58241
1447810,32486,97775
1447810,18465,67415
1447810,260,67415
1447810,31618,36353
1447810,3464,64112
1447810,26756,18882
1447810,13829,60880
1447810,41950,53301
1447810,12703,32959
1448317,44533,55753
1448317,36085,97775
1448317,27966,12359
1448317,6585,74595
1448317,13176,78956
1448317,1006,30421
1448317,23801,13885
1448317,12564,78956
1448317,45840,92258
1448317,23265,55753
1448317,5782,98959
1448317,27360,50184
1448317,30305,30421
1448317,17928,78956
1448317,24097,98959
1448317,32387,98959
1448317,47946,98959
1448317,43504,55753
1448317,4006,98959
1448317,1194,98959
1448317,9076,94200
1448317,31506,67914
1448317,28281,55753
1448317,14197,94200
1448317,43190,78956
1448317,36735,55753
1448317,15520,13885
1448317,46088,55753
1448317,26604,12359
1448317,40310,92258
1448317,37640,19494
1448317,28450,98630
1448317,49326,12359
1448317,14111,98959
1448317,20024,29192
1448317,39584,55753
1448317,47626,94200
1448317,25466,55753
1448317,38200,98959
1448317,18963,12359
1448317,32303,98959
1448317,38562,37295
1448317,1447,94800
1448317,1467,78956
1448523,9358,31241
1448523,46129,45421
1448523,16797,45421
1448561,24852,18882
1448561,40691,67415
1448561,47209,45650
1448561,12357,12359
1448561,47065,16084
1448561,29941,36353
1448561,21137,60880
1449813,43406,53085
1449813,45645,22434
1449813,48453,92568
1449813,17530,98308
1449813,10339,97185
1450823,46979,49563
1450823,45646,98308
1450823,37011,98308
1450918,12341,67914
1452068,26209,67415
1452068,28842,32959
1452068,45007,18882
1452068,34969,92258
1452068,16759,95223
1452068,5652,18882
1452068,5825,67415
1452068,47766,67914
1453091,35973,32959
1453091,24964,67415
1453091,34126,60880
1453091,39993,32959
1453091,14197,32959
1453091,16083,16084
1453091,8424,36353
1453091,49683,36353
1453091,17706,32959
1453091,12312,32959
1453199,33198,73103
1453199,47209,86116
1453199,1234,49563
1453199,21006,98308
1453199,48988,98308
1453199,30117,55045
1453199,48642,42516
1453199,35958,98308
1453199,47873,53085
1453199,40541,86116
1453822,24838,37295
1453822,46820,94800
1453822,46979,53085
1453822,25466,17642
1453822,26021,83351
1453822,20015,16594
1453822,25346,94800
1453822,47717,16594
1453822,47114,61375
1453822,40709,98908
1453822,24964,37295
1453822,18721,16594
1453822,13176,92990
1453822,663,16594
1453822,35503,49563
1453822,35548,16594
1453822,11422,18686
1453822,2320,17642
1453822,49511,94800
1453822,19140,37295
1453822,31461,98308
1453822,39706,98908
1453822,6589,37295
1453822,35042,92990
1453822,17634,32680
1454689,10258,41638
1454689,40199,45421
1454689,37710,32680
1454689,39275,41638
1455404,10753,78956
1455404,45007,62179
1455404,41006,36353
1455404,11755,98959
1455404,9327,94200
1455404,22034,55753
1455404,31066,95223
1455404,5876,78956
1455404,47209,78956
1455404,36070,67914
1455404,43662,55753
1455404,24838,12359
1455404,17948,51365
1455404,33352,55753
1455404,35939,78956
1455404,30391,98959
1455404,15261,98959
1455404,42768,30421
1457207,30230,98308
1457207,49217,53085
1457207,24852,78956
1457207,34487,49563
1457207,10866,49939
1457207,11361,13885
1457207,5618,86116
1457207,44514,44540
1457207,39275,86116
1457207,21137,98308
1457207,4605,49563
1457207,581,92568
1457207,45254,53085
1458129,31651,98308
1458129,32303,95223
1458129,19691,49563
1458129,3798,92568
1458129,500,74595
1458129,29015,51841
1459930,13176,55753
1459930,25931,13885
1459930,28204,94200
1459930,8929,12359
1459930,21077,98630
1460205,17794,98308
1460205,3339,86116
1460205,22963,53085
1460205,11182,13885
1460205,29447,98308
1460205,21137,53085
1460205,7054,10279
1460376,37508,73103
1460376,19057,49563
1460376,47766,98308
1460376,45223,98308
1460376,13176,92568
1460376,39180,49563
1460376,11481,53085
1460376,24221,73103
1460376,27663,98630
1460376,42110,97775
1460376,33125,95223
1460376,21137,42516
1460376,25890,49563
1460376,14778,49563
1460376,21709,86116
1460376,39561,98308
1460376,24671,68553
1460376,21903,49563
1460376,45007,49563
1460376,43086,42516
1460376,41950,62179
1460955,33772,92568
1460955,40621,62674
1460955,4347,67914
1460955,43967,91187
1460955,32505,67914
1460955,13176,67914
1460955,28204,45421
1460955,37158,67914
1460955,17715,31241
1460955,40971,78681
1460955,7388,67914
1460955,17835,67914
1460955,13133,67914
1460955,26509,41638
1460955,27323,67914
1460955,17559,37295
1460955,8536,37295
1460955,20896,67914
1461162,39057,23124
1461162,27156,36353
1461162,47766,92568
1461162,26209,92568
1461162,35234,37295
1461756,33007,13885
1461756,207,12359
1461756,24699,16084
1461756,17888,98908
1461827,42803,18882
1461827,8571,16084
1463775,2311,32680
1463775,47626,36353
1463775,21137,32680
1463775,15261,86116
1463775,30795,97185
1463775,19862,97185
1463775,5450,32680
1463775,42585,44540
1463775,22935,67914
1463798,17341,98959
1463798,22242,98959
1463798,39581,12359
1463798,25745,55753
1463798,22337,55698
1464402,30169,41638
1464402,28985,67914
1464402,15872,41638
1464402,46667,41638
1464402,21334,16084
1464402,26604,45421
1464402,46979,45421
1465664,44580,31241
1465664,40604,92990
1465664,24852,16084
1465664,49683,32959
1465664,41220,60880
1465664,47766,86116
1465664,26283,18882
1465664,29370,18882
1465664,19019,15504
1465664,19612,16084
1465664,45671,36353
1465664,21405,60880
1465664,39190,32959
1466094,34358,95223
1466094,40604,42516
1466094,47626,98908
1466094,24852,37295
1466094,35547,16594
1466094,14197,92990
1466094,42557,13885
1466094,24838,94800
1467549,35321,41638
1467549,24852,97185
1467549,28204,41638
1467549,3957,45421
1467549,34851,67914
1467549,42974,67914
1467549,7622,41638
1467549,46900,32680
1467549,10407,95789
1467709,46175,60880
1467709,36029,67415
1467709,31893,53301
1467709,9662,96685
1467709,11520,23124
1467709,24852,36353
1467709,16617,18882
1467709,11109,85806
1467709,14095,60880
1467709,10983,45421
1467709,30881,36353
1467709,10724,16084
1467709,42205,67415
1467709,23986,18882
1467709,6179,16084
1467709,14780,36353
1467709,10814,49290
1467709,15576,36353
1467877,32839,42516
1467877,39993,53085
1467877,6873,53085
1467877,24852,98308
1467877,4920,46796
1467877,47630,98308
1467877,46802,20329
1467877,47766,86116
1467877,21497,96685
1467877,26128,32959
1468705,39032,67914
1469828,29820,74595
1469828,36070,45421
1469828,43961,45421
1469828,39275,45650
1469828,34584,45421
1469828,1516,45421
1470188,35221,36353
1470188,24852,13885
1470188,25824,51365
1470188,30489,12359
1470188,19169,13885
1470188,1234,55753
1470188,38273,78956
1470188,13838,94200
1470188,43889,13885
1471161,27086,78956
1471161,7350,13885
1471161,24852,55753
1471161,31040,94200
1471161,39322,94200
1471161,36865,12359
1471161,8490,55045
1471161,26131,12359
1471161,47626,12359
1471161,46979,68553
1471161,5258,98959
1471161,10017,92258
1471500,16965,42516
1471500,21463,95789
1471500,22828,53085
1471500,32927,53085
1471500,32603,42516
1471500,7035,98308
1471500,38456,98308
1471500,15438,86116
1471500,8277,92568
1471500,7076,86116
1471500,32177,86116
1471800,25525,66872
1471800,3583,32959
1471800,37141,16084
1471800,36695,83351
1471800,28204,36353
1471800,39275,32959
1471800,5450,49563
1471800,38548,82073
1471800,25890,60880
1471800,2371,92568
1471800,28849,36353
1471800,21543,36353
1471800,812,18882
1471800,21567,36353
1471800,28058,32959
1471800,8467,36353
1473006,5240,41638
1473006,21614,45421
1473006,36116,67914
1473006,34262,41638
1473006,11352,41638
1473006,45066,46187
1473006,42265,41638
1473006,12075,41638
1473392,13176,13885
1473392,47209,17642
1473392,47042,78956
1473392,35503,12359
1473392,21137,13885
1473392,16759,13885
1473392,30442,13885
1473392,22035,78956
1473392,45374,12359
1473392,42719,78956
1473392,6187,13885
1474612,35548,94800
1474612,42564,98908
1474612,21518,16594
1475448,30827,78956
1475448,16283,32680
1475448,16797,55753
1475448,9020,45650
1475448,23484,86116
1475448,8048,12359
1476658,31651,49563
1476658,5971,92568
1476658,32455,50184
1476764,5991,36353
1476764,5652,60880
1476764,3952,36353
1476764,47042,55698
1476764,27744,16084
1476764,5634,16084
1476764,21616,67415
1476764,27521,36353
1477393,45007,18882
1477393,24852,55753
1477393,47766,12359
1477393,37646,13885
1477393,28985,13885
1477393,22935,17642
1477393,34358,13885
1477393,47626,12359
1477393,46229,13885
1477393,1712,98959
1477393,26668,92258
1477393,1999,78956
1477393,24799,55753
1477393,31663,16084
1478236,15255,41638
1478236,21575,13885
1478236,2361,67914
1478236,17550,45421
1478236,16965,45421
1478236,9547,45421
1478236,12813,34067
1478236,21330,44540
1478236,41484,68296
1478236,885,45421
1478806,21553,22913
1478806,29487,41638
1478806,41468,49563
1478806,33407,67914
1478806,26497,67914
1478806,24852,45421
1478806,8193,45421
1478806,47890,94200
1478806,21938,97185
1478806,38419,41638
1478819,4920,45421
1478819,48364,45421
1478819,38689,67914
1478819,21903,41638
1478819,40706,41638
1478819,781,45421
1478819,34658,45421
1478819,35986,45421
1479276,5077,18882
1479276,8680,36353
1479276,4986,32959
1479276,36276,67415
1479276,34407,32959
1479276,3996,22434
1479276,43530,16084
1479276,25570,67415
1479276,25569,16084
1479276,9901,60880
1479276,37940,32959
1479276,39190,60880
1479276,10741,32959
1479276,19389,36353
1479276,8260,34067
1481879,30639,32959
1481879,33572,36353
1481879,6046,18882
1481879,1942,18882
1481879,5618,95789
1481879,2314,18882
1481879,34126,16084
1481879,45007,18882
1481879,44514,36353
1481879,42244,32959
1481879,44359,18882
1481879,24830,36353
1481879,1999,49939
1481879,24964,32959
1481879,21010,67415
1481879,18963,18882
1481879,31717,16084
1481879,18531,60880
1481909,35898,41638
1481909,37496,67914
1481909,47209,15504
1481909,27521,41638
1481909,11182,67914
1481909,30385,13885
1481909,13852,45421
1481909,17794,45421
1481909,42059,18686
1481909,34720,41638
1481909,14872,16594
1481909,27999,45421
1481909,42837,82073
1481909,19048,89963
1481909,22935,53085
1482484,35721,73022
1482484,12606,92990
1482484,36685,16594
1482484,15780,98908
1482484,40332,32680
1482484,46914,32680
1482484,44632,91187
1482484,29750,50184
1482484,49328,16594
1482484,20561,98908
1482484,49235,32680
1482484,38033,98908
1482484,15269,94800
1482484,287,61375
1482484,6813,32680
1482484,8519,16594
1482484,14927,18686
1482484,25546,37295
1482484,14011,92990
1483451,42719,78956
1483451,26165,12359
1484201,12078,78956
1484201,12341,83123
1484201,38300,78956
1484526,33198,45421
1484526,24852,45421
1484526,39275,41638
1484526,43352,67914
1484526,17419,41638
1484526,12863,23124
1484526,25718,53085
1488101,38957,97185
1488101,34005,95789
1489846,45359,53085
1489846,42445,53085
1489846,26209,86116
1489846,1398,86116
1489846,21137,92568
1489846,27966,49563
1489846,5876,92319
1489846,34126,67914
1489846,22935,98308
1489846,10385,78681
1490598,1402,32959
1490598,44292,42516
1490598,47766,96685
1490598,24954,62674
1490598,9421,49563
1490598,35629,49563
1490598,18465,86116
1490598,46969,53085
1490598,26940,18686
1490598,40706,42516
1490598,21174,53085
1490598,21616,42516
1490598,34243,86116
1490598,40604,98308
1490598,8518,74419
1490598,10749,42516
1490598,26165,98308
1490598,18839,73103
1490873,15976,45421
1490873,18599,55753
1490873,46817,51841
1490873,32826,13885
1490873,34969,98959
1490873,33791,12359
1490873,25691,12359
1490873,9387,94200
1490873,43928,15504
1490873,6448,12359
1490873,21573,13885
1490873,16965,12359
1490873,3529,78956
1490873,27104,12359
1490873,24852,55753
1490873,18987,19494
1490873,47966,12359
1490873,15404,13885
1490873,35068,78956
1490873,8506,13885
1490873,14124,94200
1490873,7274,13885
1490873,26133,12359
1490873,8125,12359
1490873,44475,98959
1490873,8743,98959
1490873,19443,22913
1490873,26858,55753
1490873,32211,78956
1490873,2070,30421
